kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K00957.01",7661409,,"FALSE POSITIVE","FALSE POSITIVE",3.14051153,31.01,1444.4,178.4691
"K00960.01",8176650,,"FALSE POSITIVE","FALSE POSITIVE",15.801100028,15.61,37545,177.1533515
"K01055.01",5866099,,"FALSE POSITIVE","FALSE POSITIVE",36.97708808,38.6,1269.9,133.62681
"K01057.01",6066416,,"FALSE POSITIVE","FALSE POSITIVE",1.303859704,0.98,36.7,134.21201
"K01120.01",6307537,,"FALSE POSITIVE","FALSE POSITIVE",29.74454668,20.06,66894,172.386652
"K01121.01",6359798,,"FALSE POSITIVE","FALSE POSITIVE",14.15402428,53.25,61625.1,140.698466
"K01122.01",6311681,,"FALSE POSITIVE","FALSE POSITIVE",0.844786082,35.27,2468.5,134.216987
"K01123.01",6365321,,"FALSE POSITIVE","FALSE POSITIVE",0.848483947,32.11,1907.4,133.585301
"K01124.01",6301035,,"FALSE POSITIVE","FALSE POSITIVE",11.99097576,37.47,2124.3,143.28437
"K01125.01",6292162,,"FALSE POSITIVE","FALSE POSITIVE",7.814839231,5.33,2010.3,357.519981
"K01126.01",6307521,,"FALSE POSITIVE","FALSE POSITIVE",29.7452499,3.6,778.9,157.38519
"K01211.01",3858704,,"FALSE POSITIVE","FALSE POSITIVE",3.00363219,1.43,101.2,135.64129
"K01291.01",10661771,,"FALSE POSITIVE","FALSE POSITIVE",1.231364189,5.39,1097.1,133.036618
"K01292.01",10924853,,"FALSE POSITIVE","FALSE POSITIVE",2.102416517,29.29,1502.5,134.394943
"K01293.01",10874926,,"FALSE POSITIVE","FALSE POSITIVE",11.703109303,37.3,4201,133.721698
"K01294.01",10549562,,"FALSE POSITIVE","FALSE POSITIVE",9.08937826,5.35,779.8,139.08364
"K01295.01",10666230,,"FALSE POSITIVE","FALSE POSITIVE",1.577800747,31.24,697.7,133.307724
"K01642.01",10879656,,"FALSE POSITIVE","FALSE POSITIVE",0.364860478,0.68,112.6,132.07029
"K01644.01",11043136,,"FALSE POSITIVE","FALSE POSITIVE",2.621706694,34.68,4572,131.88227
"K01645.01",11045383,,"FALSE POSITIVE","FALSE POSITIVE",41.16676097,17.82,5386.3,158.917777
"K00193.01",10799735,,"FALSE POSITIVE","FALSE POSITIVE",37.590298548,14.39,19938.9,157.350357
"K01734.01",8845574,,"FALSE POSITIVE","FALSE POSITIVE",1.878156188,2.51,787.5,136.2716
"K01735.01",3446451,,"FALSE POSITIVE","FALSE POSITIVE",0.64234875,2.78,103.7,131.910695
"K01817.01",7918172,,"FALSE POSITIVE","FALSE POSITIVE",63.934965,44.59,1119.5,162.84507
"K02112.01",10470616,,"FALSE POSITIVE","FALSE POSITIVE",4.15713766,1.17,77,132.21689
"K02183.03",5706595,,"FALSE POSITIVE","FALSE POSITIVE",150.381954,2.26,396.1,205.2811
"K02184.01",12885212,,"FALSE POSITIVE","FALSE POSITIVE",2.057499811,1.27,325.6,133.31318
"K02265.01",3337432,,"FALSE POSITIVE","FALSE POSITIVE",2.97600846,2.27,103.2,132.98121
"K02359.01",8179325,,"FALSE POSITIVE","FALSE POSITIVE",3.17275711,1.27,313.2,133.98944
"K02441.01",4459924,,"FALSE POSITIVE","FALSE POSITIVE",4.79176993,0.81,116.6,134.03502
"K00264.01",3097346,,"FALSE POSITIVE","FALSE POSITIVE",4.029810359,1.77,111.1,170.69131
"K02539.01",7289162,,"FALSE POSITIVE","FALSE POSITIVE",5.26648126,1.07,97.8,131.6902
"K01419.01",11125936,,"FALSE POSITIVE","FALSE POSITIVE",1.336109338,35.19,2204.3,178.258786
"K00170.01",11044770,,"FALSE POSITIVE","FALSE POSITIVE",15.60865244,6.17,311.4,144.29934
"K00178.01",11455491,,"FALSE POSITIVE","FALSE POSITIVE",6.14281498,1.82,122,135.16169
"K01500.01",9719634,,"FALSE POSITIVE","FALSE POSITIVE",3.351556891,1.64,341.9,134.28439
"K01571.01",5557821,,"FALSE POSITIVE","FALSE POSITIVE",2.92878704,22.76,549.4,356.28699
"K01740.01",6762829,,"FALSE POSITIVE","FALSE POSITIVE",18.795269797,30.77,28241.1,138.6686066
"K01741.01",8180020,,"FALSE POSITIVE","FALSE POSITIVE",5.803127153,19.04,58570,136.101253
"K01742.01",9528420,,"FALSE POSITIVE","FALSE POSITIVE",4.70847097,19.58,32622.1,134.153065
"K01744.01",6364327,,"FALSE POSITIVE","FALSE POSITIVE",5.24372504,20.41,234.4,132.7225
"K01745.01",9574614,,"FALSE POSITIVE","FALSE POSITIVE",0.982090079,29.95,5396.7,131.701452
"K01823.01",10092312,,"FALSE POSITIVE","FALSE POSITIVE",4.468456599,24.81,906.7,138.741584
"K01823.02",10092312,,"FALSE POSITIVE","FALSE POSITIVE",1.096587245,168.68,541.2,132.51421
"K01896.01",10294613,,"FALSE POSITIVE","FALSE POSITIVE",1.854493861,29.39,1287.3,132.49056
"K01966.01",9973855,,"FALSE POSITIVE","FALSE POSITIVE",2.95600563,0.81,76.1,134.06322
"K02041.01",5024482,,"FALSE POSITIVE","FALSE POSITIVE",1.5259105,2.63,83.9,132.7061
"K02118.01",10362031,,"FALSE POSITIVE","FALSE POSITIVE",3.2136904,1.22,55.8,132.98252
"K02187.01",5894073,,"FALSE POSITIVE","FALSE POSITIVE",10.5856758,1.49,178.7,136.9685
"K02188.01",10518424,,"FALSE POSITIVE","FALSE POSITIVE",2.69633621,15.78,238.6,132.99538
"K02190.01",4245933,,"FALSE POSITIVE","FALSE POSITIVE",11.2580745,2.14,713.3,140.794
"K02192.01",9964670,,"FALSE POSITIVE","FALSE POSITIVE",1.541350116,1.5,378,132.32528
"K02267.01",7021534,,"FALSE POSITIVE","FALSE POSITIVE",9.06557317,1.46,243.4,135.15009
"K02269.01",11774303,,"FALSE POSITIVE","FALSE POSITIVE",0.614083885,2.55,389.5,132.46969
"K02270.01",9728465,,"FALSE POSITIVE","FALSE POSITIVE",7.35390869,2.29,92.9,132.01829
"K02272.01",9654875,,"FALSE POSITIVE","FALSE POSITIVE",1.34145255,1.31,26.6,132.69106
"K02360.01",7515670,,"FALSE POSITIVE","FALSE POSITIVE",2.30367952,1.3,136.4,133.76909
"K02362.01",8495415,,"FALSE POSITIVE","FALSE POSITIVE",2.237180102,1.75,493.8,133.68185
"K02364.01",9532710,,"FALSE POSITIVE","FALSE POSITIVE",5.24242029,3.86,334.9,133.23047
"K02446.01",9850957,,"FALSE POSITIVE","FALSE POSITIVE",8.48031302,2.74,107,135.86745
"K02447.01",3946023,,"FALSE POSITIVE","FALSE POSITIVE",1.045492348,0.83,28.7,132.27517
"K02540.01",3001885,,"FALSE POSITIVE","FALSE POSITIVE",2.67596808,1.57,420.6,133.70492
"K00272.01",5716763,,"FALSE POSITIVE","FALSE POSITIVE",1.28132831,4.52,525.5,169.665953
"K01343.01",4570931,,"FALSE POSITIVE","FALSE POSITIVE",1.544927524,1.39,138.5,133.54909
"K01346.01",7199774,,"FALSE POSITIVE","FALSE POSITIVE",4.70818628,42.99,56545,137.0593
"K01502.01",12061238,,"FALSE POSITIVE","FALSE POSITIVE",1.876406096,1.57,433.8,133.12761
"K01504.01",9641018,,"FALSE POSITIVE","FALSE POSITIVE",2.178154348,22.22,428.6,134.203059
"K00187.01",7023960,,"FALSE POSITIVE","FALSE POSITIVE",30.882538697,15.4,24012,151.5295103
"K01575.01",5553652,,"FALSE POSITIVE","FALSE POSITIVE",24.3282251,294.02,1120.6,141.05149
"K01652.01",11391667,,"FALSE POSITIVE","FALSE POSITIVE",1.083736642,237.84,8930.8,134.1369208
"K01653.01",11392017,,"FALSE POSITIVE","FALSE POSITIVE",2.45570369,55.95,273.8,133.03195
"K01654.01",11546211,,"FALSE POSITIVE","FALSE POSITIVE",1.097211085,16.07,38946,131.517201
"K01657.01",4474645,,"FALSE POSITIVE","FALSE POSITIVE",3.88673217,21.04,761.7,136.94489
"K01748.01",7593110,,"FALSE POSITIVE","FALSE POSITIVE",3.549386251,24.15,50664,134.247174
"K01827.01",10031707,,"FALSE POSITIVE","FALSE POSITIVE",8.58966893,155.18,429.6,132.01936
"K01829.01",7697568,,"FALSE POSITIVE","FALSE POSITIVE",22.84156293,30,2940.7,138.632
"K00213.01",9164836,,"FALSE POSITIVE","FALSE POSITIVE",48.118812545,45.18,69850.7,170.8396102
"K01902.01",5809954,,"FALSE POSITIVE","FALSE POSITIVE",137.8645881,15.9,2363,172.8113
"K00230.01",3862246,,"FALSE POSITIVE","FALSE POSITIVE",4.702495974,37.24,4787.3,136.308468
"K00236.01",8453211,,"FALSE POSITIVE","FALSE POSITIVE",5.77675928,32.77,3522.5,143.09616
"K02275.01",7124026,,"FALSE POSITIVE","FALSE POSITIVE",15.7455586,1.41,161.1,145.54111
"K02277.01",2860793,,"FALSE POSITIVE","FALSE POSITIVE",2.62982665,17.88,126.4,132.08013
"K00258.01",11231334,,"FALSE POSITIVE","FALSE POSITIVE",4.15743922,96.99,1472,172.50464
"K02451.01",6500206,,"FALSE POSITIVE","FALSE POSITIVE",13.37499553,2.01,458.1,142.38153
"K02452.01",5545815,,"FALSE POSITIVE","FALSE POSITIVE",4.35370136,1.33,168.9,134.09426
"K02454.01",11401822,,"FALSE POSITIVE","FALSE POSITIVE",1.08070294,1.04,145.6,131.86686
"K02455.01",6507427,,"FALSE POSITIVE","FALSE POSITIVE",4.74254518,1.77,305.7,133.13916
"K02546.01",5039129,,"FALSE POSITIVE","FALSE POSITIVE",1.319677953,1.13,100.7,132.06143
"K02549.01",10679583,,"FALSE POSITIVE","FALSE POSITIVE",3.54789928,0.99,185.3,133.78212
"K01347.01",7037540,,"FALSE POSITIVE","FALSE POSITIVE",14.405857436,23.42,30430.6,360.3847471
"K01348.01",6866228,,"FALSE POSITIVE","FALSE POSITIVE",7.702374154,225.25,18377,137.563452
"K01349.01",6847018,,"FALSE POSITIVE","FALSE POSITIVE",16.66216657,843.45,27442,142.186468
"K01350.01",7220322,,"FALSE POSITIVE","FALSE POSITIVE",0.752159702,43.73,3425,134.047229
"K01351.01",6964043,,"FALSE POSITIVE","FALSE POSITIVE",10.72396374,39.84,13518,357.14874
"K01352.01",6956233,,"FALSE POSITIVE","FALSE POSITIVE",4.81886153,2.96,1318.6,358.16338
"K01509.01",9535080,,"FALSE POSITIVE","FALSE POSITIVE",49.6456235,43.41,857.5,153.0806
"K01512.01",11955499,,"FALSE POSITIVE","FALSE POSITIVE",9.04189129,3.24,783.4,137.86611
"K01513.01",9784222,,"FALSE POSITIVE","FALSE POSITIVE",0.798200403,24.03,396.8,133.962079
"K01578.01",5629985,,"FALSE POSITIVE","FALSE POSITIVE",2.27190723,1.12,149,134.79852
"K01579.01",9898364,,"FALSE POSITIVE","FALSE POSITIVE",7.132351753,49.34,744.1,134.473083
"K01580.01",5193400,,"FALSE POSITIVE","FALSE POSITIVE",21.3781146,3.18,556.1,147.2124
"K01661.01",4832197,,"FALSE POSITIVE","FALSE POSITIVE",0.94773253,45.58,11306,137.12993
"K01662.01",4844004,,"FALSE POSITIVE","FALSE POSITIVE",0.784031658,1.55,352.2,133.38391
"K01663.01",4927315,,"FALSE POSITIVE","FALSE POSITIVE",11.76921923,3.12,519.3,138.41222
"K01752.01",8127586,,"FALSE POSITIVE","FALSE POSITIVE",16.6094904,1.82,272.9,147.61311
"K01753.01",4950232,,"FALSE POSITIVE","FALSE POSITIVE",0.979442525,1.64,469.3,132.42297
"K01755.01",5302006,,"FALSE POSITIVE","FALSE POSITIVE",6.14631207,4.79,891.1,132.74983
"K01757.01",4851464,,"FALSE POSITIVE","FALSE POSITIVE",5.548250634,21.49,42873.4,133.219686
"K01759.01",3248019,,"FALSE POSITIVE","FALSE POSITIVE",1.334104585,44.9,61690.8,132.3674913
"K01903.01",3836453,,"FALSE POSITIVE","FALSE POSITIVE",1.540395781,0.94,173.4,131.99631
"K02050.01",6307083,,"FALSE POSITIVE","FALSE POSITIVE",75.3787816,1.6,387.7,167.10798
"K02127.01",6373680,,"FALSE POSITIVE","FALSE POSITIVE",2.87066026,1.72,450.8,133.66393
"K02128.01",7019489,,"FALSE POSITIVE","FALSE POSITIVE",24.2598301,25.42,1540.3,132.47982
"K00242.01",3642741,"Kepler-503 b","FALSE POSITIVE","CANDIDATE",7.258450123,5.53,3714.7,138.344691
"K02196.01",6209798,,"FALSE POSITIVE","FALSE POSITIVE",1.205412526,12.6,109.2,131.93619
"K02197.01",6525249,,"FALSE POSITIVE","FALSE POSITIVE",1.710316235,23.38,409.4,131.60973
"K02283.01",10206675,,"FALSE POSITIVE","FALSE POSITIVE",17.40208965,16.37,616.5,141.93057
"K02284.01",3851130,,"FALSE POSITIVE","FALSE POSITIVE",2.69787749,1.5,116.8,133.65962
"K00259.01",5790807,,"FALSE POSITIVE","FALSE POSITIVE",79.99623328,40.73,24383.5,207.126264
"K02456.01",5521300,,"FALSE POSITIVE","FALSE POSITIVE",18.13559979,24.49,452.7,138.31557
"K02459.01",8572936,,"FALSE POSITIVE","FALSE POSITIVE",27.795762425,81.48,420329,136.179877
"K00164.01",5652237,,"FALSE POSITIVE","FALSE POSITIVE",4.4645454,3.07,194.3,132.31538
"K01354.01",6891543,,"FALSE POSITIVE","FALSE POSITIVE",1.752567456,26.56,607.3,134.47196
"K01514.01",9520668,,"FALSE POSITIVE","FALSE POSITIVE",1.399326503,1,206.4,133.61426
"K01587.01",9932970,,"FALSE POSITIVE","FALSE POSITIVE",52.971584,29.02,3882.6,159.06109
"K01664.01",4928119,,"FALSE POSITIVE","FALSE POSITIVE",44.638983058,50.33,36830.1,156.45087
"K01666.01",5008501,,"FALSE POSITIVE","FALSE POSITIVE",0.968026356,1.78,212.7,131.756162
"K01667.01",5015913,,"FALSE POSITIVE","FALSE POSITIVE",1.179969562,120.02,1109.3,133.381942
"K01668.01",5103942,,"FALSE POSITIVE","FALSE POSITIVE",10.10176739,26.09,601.7,131.80667
"K01762.01",5387843,,"FALSE POSITIVE","FALSE POSITIVE",0.870693883,2.09,438.5,132.083949
"K01763.01",10491044,,"FALSE POSITIVE","FALSE POSITIVE",2.1990638,1.33,344.8,133.06948
"K01834.01",5802478,,"FALSE POSITIVE","FALSE POSITIVE",3.79188234,1.95,417,134.1344
"K00231.01",4043443,,"FALSE POSITIVE","FALSE POSITIVE",119.8401019,26.96,5448.7,161.863461
"K01983.01",12691412,,"FALSE POSITIVE","FALSE POSITIVE",6.90522317,4.54,420.3,137.02059
"K02054.01",9156585,,"FALSE POSITIVE","FALSE POSITIVE",22.32423657,4.56,1299.3,134.44763
"K02133.02",8219268,,"FALSE POSITIVE","FALSE POSITIVE",43.501748,10.1,167.1,164.2859
"K02201.01",2141783,,"FALSE POSITIVE","FALSE POSITIVE",116.5214317,44.41,771.5,144.13378
"K02203.01",2581191,,"FALSE POSITIVE","FALSE POSITIVE",1.99042642,1.17,133.8,132.71317
"K02207.01",7379385,,"FALSE POSITIVE","FALSE POSITIVE",67.230028,2.44,379.1,171.7451
"K02375.01",6864893,,"FALSE POSITIVE","FALSE POSITIVE",40.8792243,1.62,413.6,163.41583
"K02379.01",9718379,,"FALSE POSITIVE","FALSE POSITIVE",40.0088894,20.75,582.3,141.74475
"K02381.01",4055774,,"FALSE POSITIVE","FALSE POSITIVE",6.58738839,1.35,258.5,133.35768
"K02464.01",9887224,,"FALSE POSITIVE","FALSE POSITIVE",0.874629873,0.72,68.1,132.25706
"K02465.01",7542369,,"FALSE POSITIVE","FALSE POSITIVE",5.46091846,1.25,172,131.66849
"K02557.01",10925113,,"FALSE POSITIVE","FALSE POSITIVE",11.7761073,1.31,281.3,142.70558
"K02558.01",5307858,,"FALSE POSITIVE","FALSE POSITIVE",1.867281146,31.18,701.1,132.07744
"K02562.01",10415227,,"FALSE POSITIVE","FALSE POSITIVE",2.9322509,1.33,181.2,133.7648
"K00019.01",7255336,,"FALSE POSITIVE","FALSE POSITIVE",1.20320092,49.25,2807.1,133.929836
"K01670.01",5184709,,"FALSE POSITIVE","FALSE POSITIVE",10.57910009,2.03,329.3,141.07251
"K01673.01",5271608,,"FALSE POSITIVE","FALSE POSITIVE",2.49047468,1.53,222.2,133.44225
"K01674.01",5357470,,"FALSE POSITIVE","FALSE POSITIVE",2.17257963,13.55,335.5,133.00429
"K01765.01",8043714,,"FALSE POSITIVE","FALSE POSITIVE",6.814984472,14.18,23915.3,134.212391
"K01766.01",3654950,,"FALSE POSITIVE","FALSE POSITIVE",4.067371428,68.81,63446.7,134.316022
"K01767.01",8223328,,"FALSE POSITIVE","FALSE POSITIVE",35.51619219,719.49,10984,165.930432
"K01768.01",4150390,,"FALSE POSITIVE","FALSE POSITIVE",55.25178622,27.32,39873.6,144.456513
"K01769.01",8444552,,"FALSE POSITIVE","FALSE POSITIVE",0.589049151,39.51,61953.4,132.1792702
"K01836.01",5389540,,"FALSE POSITIVE","FALSE POSITIVE",10.26231992,1.98,813.9,133.20719
"K00215.01",12508335,,"FALSE POSITIVE","FALSE POSITIVE",42.94386258,41.62,9207.9,155.206515
"K01912.01",3952651,,"FALSE POSITIVE","FALSE POSITIVE",32.9045733,28.34,662.3,141.29325
"K01987.01",2021440,,"FALSE POSITIVE","FALSE POSITIVE",7.81153999,23.56,912.8,136.33101
"K01991.01",5306720,,"FALSE POSITIVE","FALSE POSITIVE",27.36432337,39.49,2282.5,143.46464
"K02136.01",5288570,,"FALSE POSITIVE","FALSE POSITIVE",1.728528176,5.07,197.6,131.80851
"K00243.01",9592579,,"FALSE POSITIVE","FALSE POSITIVE",2.637574744,9.16,5423.5,134.212775
"K02139.01",8175131,,"FALSE POSITIVE","FALSE POSITIVE",4.27121961,2.17,966.7,132.10466
"K02141.01",3764879,,"FALSE POSITIVE","FALSE POSITIVE",1.306984786,18.33,302.1,131.529128
"K02211.01",6199702,,"FALSE POSITIVE","FALSE POSITIVE",0.805259637,1.93,341.8,132.100758
"K02292.01",7257363,,"FALSE POSITIVE","FALSE POSITIVE",5.23340265,1.15,242.1,133.1457
"K02382.01",6670075,,"FALSE POSITIVE","FALSE POSITIVE",0.759706632,1.38,39.7,131.7692
"K02384.01",12254688,,"FALSE POSITIVE","FALSE POSITIVE",62.6825769,39.8,398.9,182.22959
"K02385.01",8345172,,"FALSE POSITIVE","FALSE POSITIVE",50.5715805,2.74,1282.6,161.11366
"K02470.01",9108085,,"FALSE POSITIVE","FALSE POSITIVE",2.17489806,1.08,74.8,134.11887
"K02565.01",12216278,,"FALSE POSITIVE","FALSE POSITIVE",2.01948607,2.15,275.4,132.9238
"K02566.01",9159242,,"FALSE POSITIVE","FALSE POSITIVE",3.04468229,0.86,71.4,132.464
"K02567.01",9842937,,"FALSE POSITIVE","FALSE POSITIVE",4.98845099,1.33,193.9,133.74684
"K01437.02",11599038,,"FALSE POSITIVE","FALSE POSITIVE",9.27989,1.29,164.3,133.7457
"K01437.03",11599038,,"FALSE POSITIVE","FALSE POSITIVE",17.4217322,1.42,208.4,145.9011
"K00021.01",10125352,,"FALSE POSITIVE","FALSE POSITIVE",4.288515468,76.51,3456.7,121.97268
"K01523.01",9850893,,"FALSE POSITIVE","FALSE POSITIVE",8.48039789,1.71,259.7,135.85018
"K01524.01",4826110,,"FALSE POSITIVE","FALSE POSITIVE",1.333395306,0.86,114.5,134.18228
"K01592.01",5217586,,"FALSE POSITIVE","FALSE POSITIVE",26.0692512,23.61,831.5,143.12549
"K01594.01",9895709,,"FALSE POSITIVE","FALSE POSITIVE",1.818939148,1.82,331.2,133.12299
"K01676.01",5443775,,"FALSE POSITIVE","FALSE POSITIVE",3.307669761,3.87,243.1,131.56743
"K01678.01",5527172,,"FALSE POSITIVE","FALSE POSITIVE",3.183961388,37.22,39268,132.865355
"K01679.01",5529643,,"FALSE POSITIVE","FALSE POSITIVE",0.759766456,29.02,480.5,131.7904
"K01680.01",5530882,,"FALSE POSITIVE","FALSE POSITIVE",5.0825188,0.88,105,132.95792
"K01770.01",7918217,,"FALSE POSITIVE","FALSE POSITIVE",63.9354965,2637.6,1250.6,162.84657
"K01771.01",11342573,,"FALSE POSITIVE","FALSE POSITIVE",91.05641908,53.1,57607.6,204.836321
"K01772.01",3345675,,"FALSE POSITIVE","FALSE POSITIVE",120.00336404,15.08,39596,250.137832
"K01773.01",10153011,,"FALSE POSITIVE","FALSE POSITIVE",83.09708021,13.83,15860.2,162.935743
"K01774.01",11285136,,"FALSE POSITIVE","FALSE POSITIVE",2.368173896,10.92,10143,133.81015
"K01775.01",4913000,,"FALSE POSITIVE","FALSE POSITIVE",4.442520831,3.98,531.5,133.607376
"K01918.01",7369865,,"FALSE POSITIVE","FALSE POSITIVE",42.2625935,12.62,692.2,152.31269
"K01993.01",9042357,,"FALSE POSITIVE","FALSE POSITIVE",16.00351679,18.01,668.3,146.38812
"K01994.01",3328026,,"FALSE POSITIVE","FALSE POSITIVE",2.115498574,25.84,444.2,134.11259
"K02142.01",12121470,,"FALSE POSITIVE","FALSE POSITIVE",1.877350712,1.46,185.6,132.26591
"K00031.01",6956014,,"FALSE POSITIVE","FALSE POSITIVE",0.925589891,50.6,400.8,169.69275
"K02215.01",7050060,,"FALSE POSITIVE","FALSE POSITIVE",22.0425953,28.78,348,134.1281
"K00033.01",5725087,,"FALSE POSITIVE","FALSE POSITIVE",0.366197145,51.34,275.3,133.55969
"K02388.01",12071037,,"FALSE POSITIVE","FALSE POSITIVE",6.0959841,0.99,112.7,135.0254
"K02391.01",10341905,,"FALSE POSITIVE","FALSE POSITIVE",0.93374232,18.29,351.4,131.52477
"K02475.01",8746295,,"FALSE POSITIVE","FALSE POSITIVE",6.85567248,1.27,197.7,136.01953
"K02476.01",10090257,,"FALSE POSITIVE","FALSE POSITIVE",2.28607282,1.01,261.8,133.557
"K02568.01",6525185,,"FALSE POSITIVE","FALSE POSITIVE",1.71030803,1.32,216,131.6107
"K02570.01",10812504,,"FALSE POSITIVE","FALSE POSITIVE",79.9201319,1.81,1326.8,197.21721
"K01365.01",7174351,,"FALSE POSITIVE","FALSE POSITIVE",1.487084251,1.6,295.7,133.97746
"K01443.01",11197126,,"FALSE POSITIVE","FALSE POSITIVE",4.494498254,62.11,248.2,134.77583
"K00181.01",12504988,,"FALSE POSITIVE","FALSE POSITIVE",5.093938816,17.19,25026.7,139.7178386
"K00190.01",5771719,,"FALSE POSITIVE","FALSE POSITIVE",12.264867364,28.29,11310.9,139.304999
"K00023.01",9071386,,"FALSE POSITIVE","FALSE POSITIVE",4.693305543,17.85,14522.9,136.8627229
"K01684.01",6048024,,"FALSE POSITIVE","FALSE POSITIVE",62.81584402,57.62,1688.4,151.47691
"K01776.01",8453214,,"FALSE POSITIVE","FALSE POSITIVE",5.77676732,26.2,5794.8,131.5416
"K01777.01",5110423,,"FALSE POSITIVE","FALSE POSITIVE",2.685223546,28.98,5494.6,133.731821
"K01778.01",5444384,,"FALSE POSITIVE","FALSE POSITIVE",1.519529227,11.12,8372.5,132.55256
"K00024.01",4743513,,"FALSE POSITIVE","FALSE POSITIVE",2.086075752,10.3,3657.8,170.965627
"K01844.01",8892721,,"FALSE POSITIVE","FALSE POSITIVE",61.4913415,4.57,3692.4,163.63194
"K00025.01",10593759,,"FALSE POSITIVE","FALSE POSITIVE",3.132604547,48.73,9969.2,136.010454
"K00026.01",5021737,,"FALSE POSITIVE","FALSE POSITIVE",15.03946326,12.36,5237.7,144.137461
"K00027.01",3832716,,"FALSE POSITIVE","FALSE POSITIVE",1.141877248,88.62,309490,170.3386848
"K01999.01",10616415,,"FALSE POSITIVE","FALSE POSITIVE",1.120646438,89.35,322.5,131.59197
"K00028.01",4247791,,"FALSE POSITIVE","FALSE POSITIVE",4.100870416,82.46,123521,168.1460533
"K02070.01",6032517,,"FALSE POSITIVE","FALSE POSITIVE",1.791406261,4.51,345.5,132.99503
"K02301.01",11922722,,"FALSE POSITIVE","FALSE POSITIVE",3.51289168,1.12,131,133.79619
"K02395.01",4829935,,"FALSE POSITIVE","FALSE POSITIVE",16.9329284,2.46,488.3,132.15407
"K02396.01",12115188,,"FALSE POSITIVE","FALSE POSITIVE",0.495434094,1.57,287.9,133.458716
"K02478.01",5385439,,"FALSE POSITIVE","FALSE POSITIVE",12.425866431,2.12,257.9,141.5137911
"K02574.01",9474493,,"FALSE POSITIVE","FALSE POSITIVE",0.512581697,1.32,259.1,132.80609
"K02576.01",4551663,,"FALSE POSITIVE","FALSE POSITIVE",12.07760884,1.03,151,140.46287
"K01368.01",7357531,,"FALSE POSITIVE","FALSE POSITIVE",251.0597249,44.2,7419.8,230.027745
"K01446.01",12506351,,"FALSE POSITIVE","FALSE POSITIVE",1.22775877,48.79,46148,133.78679
"K01447.01",7622486,,"FALSE POSITIVE","FALSE POSITIVE",40.24649897,97.54,159414,161.306577
"K01447.02",7622486,,"FALSE POSITIVE","FALSE POSITIVE",2.27999662,20.74,12831,133.640649
"K01449.01",7802136,,"FALSE POSITIVE","FALSE POSITIVE",10.980246199,21.94,50078,137.1376073
"K01451.01",9632895,,"FALSE POSITIVE","FALSE POSITIVE",27.32204488,21.58,77474.5,159.7472774
"K01600.01",4860932,,"FALSE POSITIVE","FALSE POSITIVE",12.36564669,24.89,388.4,140.92029
"K01689.01",6312534,,"FALSE POSITIVE","FALSE POSITIVE",1.507761203,31.77,2773.7,132.942717
"K01690.01",6470917,,"FALSE POSITIVE","FALSE POSITIVE",1.506019633,1.08,136.9,133.02809
"K01691.01",6611330,,"FALSE POSITIVE","FALSE POSITIVE",35.14578122,32.5,6789.4,136.493569
"K01780.01",5450814,,"FALSE POSITIVE","FALSE POSITIVE",6.487525901,21.23,20209,137.625165
"K01782.01",8678664,,"FALSE POSITIVE","FALSE POSITIVE",15.420409367,16.62,14759.2,133.516609
"K02003.01",9851271,,"FALSE POSITIVE","FALSE POSITIVE",8.48031229,2.58,351.1,135.85319
"K02151.01",7989422,,"FALSE POSITIVE","FALSE POSITIVE",7.47763833,2.05,110,133.40976
"K02306.01",6666233,,"FALSE POSITIVE","FALSE POSITIVE",0.512407185,1.03,329.2,132.240449
"K02404.02",6364215,,"FALSE POSITIVE","FALSE POSITIVE",5.2438528,1.11,135.8,132.6659
"K02583.02",10387742,,"FALSE POSITIVE","FALSE POSITIVE",251.7512,1.25,114.3,271.06864
"K01371.01",6878167,,"FALSE POSITIVE","FALSE POSITIVE",0.833980196,1.45,261.2,133.68304
"K01373.01",6863839,,"FALSE POSITIVE","FALSE POSITIVE",1.926353494,1.33,185.1,133.68077
"K01374.01",7296086,,"FALSE POSITIVE","FALSE POSITIVE",0.890737359,20.57,195.8,134.56707
"K01376.01",6774826,,"FALSE POSITIVE","FALSE POSITIVE",7.13895376,49.96,254.2,184.24569
