kepoi_name,kepid,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_prad,koi_depth,koi_time0bk
"K02164.01",7204981,"Kepler-1127 b","CONFIRMED","CANDIDATE",5.1233204,1.65,286.2,132.08472
"K02166.01",4370527,"Kepler-1128 b","CONFIRMED","CANDIDATE",61.6174528,3.36,1350.7,179.08282
"K02167.01",6041734,"Kepler-1129 b","CONFIRMED","CANDIDATE",24.3398202,5.09,777.3,136.05813
"K00245.02",8478994,"Kepler-37 c","CONFIRMED","CANDIDATE",21.30181863,0.72,87.3,191.84136
"K02167.03",6041734,"Kepler-1129 c","CONFIRMED","CANDIDATE",76.5369531,3.73,652.2,164.15644
"K02237.01",5005121,"Kepler-1811 b","CONFIRMED","CANDIDATE",76.421501,2.81,578.4,164.4879
"K02238.01",8229458,"Kepler-1152 b","CONFIRMED","CANDIDATE",1.646801683,0.86,284.2,132.0615
"K02241.01",5125347,"Kepler-1812 b","CONFIRMED","CANDIDATE",7.16520428,2.31,433.8,132.96921
"K00250.02",9757613,"Kepler-26 c","CONFIRMED","CANDIDATE",17.25121397,2.64,2054.8,149.886479
"K02242.01",9336200,"Kepler-1153 b","CONFIRMED","CANDIDATE",1.755843555,1.94,386,133.15509
"K02243.01",4770617,"Kepler-1154 b","CONFIRMED","CANDIDATE",5.18560081,2.34,252.6,132.32455
"K02325.01",7120108,"Kepler-1825 b","CONFIRMED","CANDIDATE",1.025857984,1.57,270.7,131.655621
"K02327.01",10730703,"Kepler-1191 b","CONFIRMED","CANDIDATE",5.60013327,1.73,329.2,135.96495
"K02328.01",8007644,"Kepler-1192 b","CONFIRMED","CANDIDATE",25.2034128,2.42,697.1,137.56393
"K02329.01",11192235,"Kepler-1826 b","CONFIRMED","CANDIDATE",1.615357809,1.37,499.6,132.7846
"K02417.01",9654468,"Kepler-1684 b","CONFIRMED","CANDIDATE",47.7052566,2.89,1161.5,146.3164
"K02418.01",10027247,"Kepler-1229 b","CONFIRMED","CANDIDATE",86.829519,1.68,751,189.26162
"K02419.01",6343170,"Kepler-1230 b","CONFIRMED","CANDIDATE",9.95667035,3.41,586.8,136.5827
"K02420.01",7107802,"Kepler-1231 b","CONFIRMED","CANDIDATE",10.41728722,1.64,210.4,137.45784
"K00262.01",11807274,"Kepler-50 b","CONFIRMED","CANDIDATE",7.81285862,1.68,117.3,172.6138
"K02503.01",8631504,"Kepler-1846 b","CONFIRMED","CANDIDATE",14.8200596,0.96,184.9,133.39933
"K02504.01",8110767,"Kepler-1685 b","CONFIRMED","CANDIDATE",20.49041,2.34,661.8,144.41979
"K00270.02",6528464,"Kepler-449 c","CONFIRMED","CANDIDATE",33.67280658,1.86,170.9,162.03676
"K02506.01",6767840,"Kepler-1262 b","CONFIRMED","CANDIDATE",8.679037,1.79,301.6,140.90423
"K02507.01",8379705,"Kepler-1847 b","CONFIRMED","CANDIDATE",11.1296971,1.93,371,138.57573
"K02595.01",8883329,"Kepler-393 b","CONFIRMED","CANDIDATE",9.18244299,1.24,87.6,134.04601
"K02595.02",8883329,"Kepler-393 c","CONFIRMED","CANDIDATE",14.6134781,1.12,72.8,140.41368
"K00276.01",11133306,"Kepler-509 b","CONFIRMED","CANDIDATE",41.74598855,2.4,421.8,210.399151
"K02597.01",12120307,"Kepler-394 b","CONFIRMED","CANDIDATE",8.00504749,1.52,187.5,138.71228
"K02597.02",12120307,"Kepler-394 c","CONFIRMED","CANDIDATE",12.13070414,1.61,211.2,139.89855
"K02597.03",12120307,"Kepler-394 d","CONFIRMED","CANDIDATE",5.61357653,1.41,162.3,131.81669
"K00168.02",11512246,"Kepler-23 d","CONFIRMED","CANDIDATE",15.27443889,2.17,206.7,147.57983
"K01472.01",7761545,"Kepler-857 b","CONFIRMED","CANDIDATE",85.3514875,6.31,4674.7,161.007608
"K01474.01",12365184,"Kepler-419 b","CONFIRMED","CANDIDATE",69.72646639,11.65,4491.2,196.093243
"K01475.01",4770365,"Kepler-1669 c","CONFIRMED","CANDIDATE",1.609321941,1.57,728.5,178.94178
"K01475.02",4770365,"Kepler-1669 b","CONFIRMED","CANDIDATE",9.51220046,1.99,1169.4,185.47893
"K01557.01",5371776,"Kepler-304 b","CONFIRMED","CANDIDATE",3.295701024,2.81,1745.7,133.966333
"K01557.02",5371776,"Kepler-304 d","CONFIRMED","CANDIDATE",9.65349016,2.41,1308.6,134.85555
"K01557.03",5371776,"Kepler-304 c","CONFIRMED","CANDIDATE",5.315954488,2.33,965.9,132.43002
"K01616.01",9015738,"Kepler-909 b","CONFIRMED","CANDIDATE",13.93291548,1.66,131.6,139.41058
"K01618.01",7215603,"Kepler-910 b","CONFIRMED","CANDIDATE",2.36436762,0.82,28.4,132.25007
"K01621.01",5561278,"Kepler-911 b","CONFIRMED","CANDIDATE",20.31047472,2.41,164.6,146.82534
"K01710.01",7815744,"Kepler-933 b","CONFIRMED","CANDIDATE",14.20442616,1.9,800.6,142.7332
"K01711.01",7955580,"Kepler-934 b","CONFIRMED","CANDIDATE",55.673582,2.19,765.1,136.54906
"K01713.01",8230616,"Kepler-316 c","CONFIRMED","CANDIDATE",6.82778157,1.34,545.8,131.78839
"K01713.02",8230616,"Kepler-316 b","CONFIRMED","CANDIDATE",2.240486703,1.22,436.3,137.82477
"K01800.01",11017901,"Kepler-447 b","CONFIRMED","CANDIDATE",7.794302043,16.51,3387.4,137.260385
"K01801.01",5088591,"Kepler-955 b","CONFIRMED","CANDIDATE",14.5324483,3.11,1355.9,140.72407
"K00209.02",10723750,"Kepler-117 b","CONFIRMED","CANDIDATE",18.79591276,7.39,2431.4,145.821854
"K01802.01",11298298,"Kepler-956 b","CONFIRMED","CANDIDATE",5.248667607,2.84,601.2,135.516708
"K01870.01",10187159,"Kepler-989 b","CONFIRMED","CANDIDATE",7.96431492,2.44,746,136.81646
"K01871.01",9758089,"Kepler-1996 c","CONFIRMED","CANDIDATE",92.7297248,2.81,1257.5,177.43808
"K01871.02",9758089,"Kepler-1996 b","CONFIRMED","CANDIDATE",32.376183,2.26,745.4,150.41557
"K01873.01",4939346,"Kepler-328 c","CONFIRMED","CANDIDATE",71.3116598,4.94,2138,132.39239
"K01944.01",2438513,"Kepler-1777 b","CONFIRMED","CANDIDATE",12.18420006,2.59,499.3,139.05644
"K01945.01",11656918,"Kepler-1023 b","CONFIRMED","CANDIDATE",62.1385979,5.14,886.3,161.14834
"K00232.05",4833421,"Kepler-122 f","CONFIRMED","CANDIDATE",56.2590881,2.22,348.8,164.21993
"K02022.01",8564674,"Kepler-349 b","CONFIRMED","CANDIDATE",5.92972237,1.92,412.1,135.49811
"K02022.02",8564674,"Kepler-349 c","CONFIRMED","CANDIDATE",12.2476121,1.9,402.7,138.2196
"K02023.01",8578780,"Kepler-1784 b","CONFIRMED","CANDIDATE",13.59051547,2.4,621.9,133.07217
"K02024.01",4544907,"Kepler-1060 b","CONFIRMED","CANDIDATE",46.8776724,2.62,539.8,137.66791
"K02025.01",4636578,"Kepler-350 c","CONFIRMED","CANDIDATE",17.84850835,3.29,391.2,148.39117
"K02025.02",4636578,"Kepler-350 d","CONFIRMED","CANDIDATE",26.1363443,2.8,362.2,131.61796
"K02090.01",11348997,"Kepler-1089 b","CONFIRMED","CANDIDATE",5.132486123,1.69,908.4,132.15985
"K02091.01",5705819,"Kepler-1793 b","CONFIRMED","CANDIDATE",8.77997349,2.12,755.7,138.48383
"K02092.01",6696580,"Kepler-359 c","CONFIRMED","CANDIDATE",57.6896212,5.14,1626.6,139.92753
"K02092.02",6696580,"Kepler-359 b","CONFIRMED","CANDIDATE",25.5638626,4,1124.9,375.27811
"K02092.03",6696580,"Kepler-359 d","CONFIRMED","CANDIDATE",77.086191,29.77,942.8,202.7483
"K02168.01",11308499,"Kepler-366 b","CONFIRMED","CANDIDATE",3.28192056,1.6,191,132.42485
"K02168.02",11308499,"Kepler-366 c","CONFIRMED","CANDIDATE",12.51610549,1.87,263,135.03333
"K02169.01",9006186,"Kepler-1130 b","CONFIRMED","CANDIDATE",5.45298742,0.92,86,134.15183
"K02169.02",9006186,"Kepler-1130 c","CONFIRMED","CANDIDATE",3.26662733,0.68,59.9,136.08452
"K02169.03",9006186,"Kepler-1130 d","CONFIRMED","CANDIDATE",4.27226421,0.64,48.9,133.21863
"K02243.02",4770617,"Kepler-1154 c","CONFIRMED","CANDIDATE",8.45805119,2.52,258.7,137.06123
"K02245.01",4454934,"Kepler-1155 b","CONFIRMED","CANDIDATE",33.4698571,2.45,370.7,140.14977
"K02246.01",9458343,"Kepler-1156 b","CONFIRMED","CANDIDATE",11.89520436,1.33,184.3,132.8908
"K02247.01",7802719,"Kepler-1157 b","CONFIRMED","CANDIDATE",4.45743267,0.79,175.7,132.16006
"K02248.01",11030475,"Kepler-1813 b","CONFIRMED","CANDIDATE",2.81814715,1.3,278.6,132.25336
"K02331.01",12401863,"Kepler-1193 b","CONFIRMED","CANDIDATE",2.832647249,1.37,114.7,131.82642
"K02332.01",5534941,"Kepler-1827 b","CONFIRMED","CANDIDATE",3.70063251,1.24,68.6,133.16065
"K02333.01",11121752,"Kepler-380 b","CONFIRMED","CANDIDATE",3.93083997,1.2,101.4,135.19393
"K02333.02",11121752,"Kepler-380 c","CONFIRMED","CANDIDATE",7.63008196,1.39,124,137.07948
"K02335.01",2990873,"Kepler-1194 b","CONFIRMED","CANDIDATE",16.22378479,1.51,262.3,136.02454
"K02337.01",5599774,"Kepler-1195 b","CONFIRMED","CANDIDATE",8.49640437,2.14,834,138.73595
"K02422.01",11360805,"Kepler-1232 b","CONFIRMED","CANDIDATE",26.7838935,1.59,365.3,140.75396
"K02423.01",9845898,"Kepler-1233 b","CONFIRMED","CANDIDATE",45.126216,2.32,373.1,165.42066
"K02424.01",12453581,"Kepler-1234 b","CONFIRMED","CANDIDATE",11.94019101,1.86,631.7,136.55603
"K02426.01",8081899,"Kepler-1235 b","CONFIRMED","CANDIDATE",4.16056658,0.7,75.8,132.27418
"K02509.01",9880190,"Kepler-1263 b","CONFIRMED","CANDIDATE",4.5513988,1.13,188.7,133.05954
"K02513.01",9653622,"Kepler-2002 b","CONFIRMED","CANDIDATE",19.0054098,28.47,542.4,144.15574
"K02602.01",10068659,"Kepler-1287 b","CONFIRMED","CANDIDATE",11.47685263,1.58,240.6,139.63194
"K00277.01",11401755,"Kepler-36 c","CONFIRMED","CANDIDATE",16.23191704,3.54,501.6,171.67758
"K01395.01",8935810,"Kepler-1747 b","CONFIRMED","CANDIDATE",6.230335,3.7,1449.2,181.29566
"K01396.01",9455556,"Kepler-294 c","CONFIRMED","CANDIDATE",6.62643441,2.54,814.6,183.98789
"K01396.02",9455556,"Kepler-294 b","CONFIRMED","CANDIDATE",3.70122061,1.62,327.4,180.27172
"K01398.01",9269281,"Kepler-1748 b","CONFIRMED","CANDIDATE",5.82348911,3,888.7,354.99602
"K01475.03",4770365,"Kepler-1669 d","CONFIRMED","CANDIDATE",4.72941177,1.22,434.3,132.93871
"K01476.01",12406749,"Kepler-1752 b","CONFIRMED","CANDIDATE",56.3587987,5.04,2559.6,222.31819
"K01478.01",12403119,"Kepler-858 b","CONFIRMED","CANDIDATE",76.13622222,4.78,2949.5,199.476237
"K01480.01",7512982,"Kepler-859 b","CONFIRMED","CANDIDATE",20.38174802,3.16,1597.1,142.31499
"K00176.01",6442377,"Kepler-483 b","CONFIRMED","CANDIDATE",30.22910274,3.49,443.4,134.52081
"K01557.04",5371776,"Kepler-304 e","CONFIRMED","CANDIDATE",1.499144441,1.09,258.9,133.07022
"K01626.01",6387542,"Kepler-912 b","CONFIRMED","CANDIDATE",2.53475568,2.02,463,132.68024
"K00191.04",5972334,"Kepler-487 c","CONFIRMED","FALSE POSITIVE",38.6520796,2.07,566.5,164.04455
"K01627.01",6543893,"Kepler-913 b","CONFIRMED","CANDIDATE",10.29674097,5.75,1011.8,132.19453
"K01627.02",6543893,"Kepler-913 c","CONFIRMED","CANDIDATE",5.93919041,3.7,424.5,353.75537
"K01715.01",9836959,"Kepler-1766 b","CONFIRMED","CANDIDATE",105.0145774,2.29,296,228.94455
"K01716.01",9838949,"Kepler-935 b","CONFIRMED","CANDIDATE",4.88084456,1.55,343,136.19585
"K01717.01",9895006,"Kepler-936 b","CONFIRMED","CANDIDATE",10.56137217,2.43,238.4,133.76396
"K01718.01",9896558,"Kepler-937 b","CONFIRMED","CANDIDATE",67.6690554,3.39,961.1,198.19427
"K01718.02",9896558,"Kepler-937 c","CONFIRMED","CANDIDATE",153.348739,2.14,388,190.5347
"K00200.01",6046540,"Kepler-74 b","CONFIRMED","CANDIDATE",7.340714946,14.31,8510.5,134.3457036
"K01804.01",11187436,"Kepler-957 b","CONFIRMED","CANDIDATE",5.90741476,5.1,5569,133.93511
"K01805.01",4644952,"Kepler-319 c","CONFIRMED","CANDIDATE",6.94135824,2.96,825,137.5437
"K01805.02",4644952,"Kepler-319 d","CONFIRMED","CANDIDATE",31.7821117,2.08,570.2,134.8645
"K01805.03",4644952,"Kepler-319 b","CONFIRMED","CANDIDATE",4.36273233,1.76,341.6,135.23342
"K01806.02",9529744,"Kepler-320 c","CONFIRMED","CANDIDATE",17.9346606,2.8,142.7,138.21679
"K01873.02",4939346,"Kepler-328 b","CONFIRMED","CANDIDATE",34.9168399,2.39,500,157.6693
"K01874.01",8978528,"Kepler-329 c","CONFIRMED","CANDIDATE",18.6848377,1.93,1251.5,136.14587
"K01874.02",8978528,"Kepler-329 b","CONFIRMED","CANDIDATE",7.41634701,1.24,505.5,135.85372
"K01875.01",9967771,"Kepler-990 b","CONFIRMED","CANDIDATE",9.91724268,2.85,457.9,135.1389
"K01875.02",9967771,"Kepler-990 c","CONFIRMED","CANDIDATE",0.53835407,1.67,190.2,131.64999
"K01876.01",11622600,"Kepler-991 b","CONFIRMED","CANDIDATE",82.5341188,2.45,1895.4,209.12763
"K00219.01",6305192,"Kepler-494 b","CONFIRMED","CANDIDATE",8.025118521,7.79,3120.4,132.469133
"K01950.01",3118797,"Kepler-1024 b","CONFIRMED","CANDIDATE",66.4159789,3.44,2053.2,188.13988
"K01951.01",8081187,"Kepler-1025 b","CONFIRMED","CANDIDATE",37.3228722,35.34,307.5,152.83532
"K01952.01",7747425,"Kepler-341 c","CONFIRMED","CANDIDATE",8.0103929,1.88,294.1,135.31823
"K01952.02",7747425,"Kepler-341 d","CONFIRMED","CANDIDATE",27.6666375,2.04,324,143.86343
"K01952.03",7747425,"Kepler-341 b","CONFIRMED","CANDIDATE",5.19559398,1.18,116,132.72178
"K02025.03",4636578,"Kepler-350 b","CONFIRMED","CANDIDATE",11.1895709,1.81,143.3,140.63504
"K02026.01",11923284,"Kepler-1061 b","CONFIRMED","CANDIDATE",2.757977384,1.69,211,131.87907
"K02028.01",7102316,"Kepler-351 c","CONFIRMED","CANDIDATE",57.2488518,3.19,1455.6,184.6864
"K02028.02",7102316,"Kepler-351 b","CONFIRMED","CANDIDATE",37.0551726,3.19,1028.8,200.20176
"K02028.03",7102316,"Kepler-351 d","CONFIRMED","CANDIDATE",142.545,2.52,905.4,202.88
"K02094.01",8505920,"Kepler-1090 c","CONFIRMED","CANDIDATE",42.4269647,3.44,632.4,156.17194
"K02094.02",8505920,"Kepler-1090 b","CONFIRMED","CANDIDATE",198.680859,2.79,645.4,270.66535
"K00240.01",8026752,"Kepler-502 b","CONFIRMED","FALSE POSITIVE",4.286866229,4.14,1321.9,138.614882
"K02095.01",7918992,"Kepler-1091 b","CONFIRMED","CANDIDATE",1.434745129,1.5,200.7,132.62802
"K02096.01",9307509,"Kepler-1794 b","CONFIRMED","CANDIDATE",9.76293284,1.94,553.2,139.15802
"K02097.01",10158729,"Kepler-1092 b","CONFIRMED","CANDIDATE",58.601926,2.06,396.4,137.66825
"K02171.01",11410904,"Kepler-1131 b","CONFIRMED","CANDIDATE",3.53232429,1.43,224.2,134.74727
"K02172.01",4173026,"Kepler-1801 b","CONFIRMED","CANDIDATE",10.44087398,3.41,821.5,137.97113
"K00246.01",11295426,"Kepler-68 b","CONFIRMED","CANDIDATE",5.398752862,2.21,346.5,173.858666
"K02172.02",4173026,"Kepler-1801 c","CONFIRMED","CANDIDATE",116.583183,2.91,819,246.6275
"K02173.01",11774991,"Kepler-367 b","CONFIRMED","CANDIDATE",37.8154157,1.21,286.4,141.10346
"K02173.02",11774991,"Kepler-367 c","CONFIRMED","FALSE POSITIVE",53.5783052,1.16,224.9,171.1857
"K00250.03",9757613,"Kepler-26 d","CONFIRMED","CANDIDATE",3.543919702,1.21,507,136.26075
"K02250.01",5942808,"Kepler-1814 b","CONFIRMED","CANDIDATE",2.935362067,3.15,1052.6,136.18415
"K02250.02",5942808,"Kepler-1814 c","CONFIRMED","CANDIDATE",0.626281766,1.76,433.1,131.90594
"K02338.01",8099138,"Kepler-1196 b","CONFIRMED","CANDIDATE",66.1843646,2.72,560.5,141.62259
"K02339.01",7033233,"Kepler-1197 b","CONFIRMED","CANDIDATE",2.032318856,1.12,287.5,132.64394
"K02340.01",8681734,"Kepler-1198 b","CONFIRMED","CANDIDATE",7.68478504,1.47,274.1,137.64035
"K02342.01",10212441,"Kepler-1199 b","CONFIRMED","CANDIDATE",15.0447098,1.51,97.9,133.20895
"K00262.02",11807274,"Kepler-50 c","CONFIRMED","CANDIDATE",9.37663713,1.89,118.4,136.95319
"K02432.01",7047363,"Kepler-1236 b","CONFIRMED","CANDIDATE",31.0572947,1.85,636.6,147.56275
"K02433.01",11968463,"Kepler-385 c","CONFIRMED","CANDIDATE",15.1622287,3.12,479.8,144.474
"K00271.01",9451706,"Kepler-127 d","CONFIRMED","CANDIDATE",48.6303805,2.48,339.8,172.54736
"K02517.01",8947520,"Kepler-1264 b","CONFIRMED","CANDIDATE",0.968527683,1.21,114.6,131.50954
"K02520.01",10059645,"Kepler-1265 b","CONFIRMED","CANDIDATE",6.49441464,1.75,357.3,132.25189
"K02521.01",7183745,"Kepler-1266 b","CONFIRMED","CANDIDATE",28.4750006,2.64,763.8,154.5706
"K02521.02",7183745,"Kepler-1266 c","CONFIRMED","CANDIDATE",4.86634094,1.94,366.7,353.34131
"K02608.01",6269070,"Kepler-1288 b","CONFIRMED","CANDIDATE",2.7612237,1.84,66.8,131.6081
"K00168.03",11512246,"Kepler-23 b","CONFIRMED","CANDIDATE",7.10695741,1.72,131,138.32271
"K01402.01",9034103,"Kepler-832 b","CONFIRMED","CANDIDATE",7.13969705,2.24,512.9,137.18652
"K01403.01",9214942,"Kepler-833 b","CONFIRMED","CANDIDATE",18.75470238,1.67,995.3,141.7172
"K01404.01",8874090,"Kepler-834 b","CONFIRMED","CANDIDATE",13.32389352,1.26,781.3,135.24585
"K01405.01",9264949,"Kepler-835 b","CONFIRMED","CANDIDATE",11.41911886,3.32,509.2,186.30498
"K01481.01",9597806,"Kepler-860 b","CONFIRMED","CANDIDATE",5.101375725,2.84,894.6,357.48217
"K01486.01",7898352,"Kepler-302 c","CONFIRMED","CANDIDATE",127.2824442,12.04,8088.6,163.89
"K01563.01",5219234,"Kepler-305 b","CONFIRMED","CANDIDATE",5.48711441,3.24,1328.6,356.0773
"K01563.02",5219234,"Kepler-305 c","CONFIRMED","CANDIDATE",8.29084167,3.21,1033.9,359.63666
"K01563.03",5219234,"Kepler-305 e","CONFIRMED","CANDIDATE",3.20539622,1.7,453.6,354.63069
"K01563.04",5219234,"Kepler-305 d","CONFIRMED","CANDIDATE",16.73869035,2.56,996.8,359.41655
"K01564.01",5184584,"Kepler-891 b","CONFIRMED","CANDIDATE",53.44944498,5.82,3437,149.20185
"K01628.01",6975129,"Kepler-312 c","CONFIRMED","CANDIDATE",19.74733983,2.62,480.7,147.10553
"K01628.02",6975129,"Kepler-312 b","CONFIRMED","CANDIDATE",1.772451066,1.02,79.2,132.08668
"K01629.01",8685497,"Kepler-914 b","CONFIRMED","CANDIDATE",4.4096675,1.51,132.7,132.45003
"K01720.01",10015937,"Kepler-1767 b","CONFIRMED","CANDIDATE",59.6585348,3.59,1043.8,168.08764
"K01721.01",10019065,"Kepler-938 b","CONFIRMED","CANDIDATE",52.6298542,3.68,675.8,155.61064
"K01722.01",10080248,"Kepler-939 b","CONFIRMED","CANDIDATE",14.8783945,1.63,322.8,142.96841
"K01723.01",10213902,"Kepler-940 b","CONFIRMED","CANDIDATE",59.6222627,3.63,993.4,138.13805
"K01724.01",10214162,"Kepler-941 b","CONFIRMED","CANDIDATE",17.42393582,3.29,770.9,148.82614
"K01725.01",10905746,"Kepler-1651 b","CONFIRMED","CANDIDATE",9.8786461,1.6,1472.7,138.41159
"K01726.01",8242434,"Kepler-942 b","CONFIRMED","CANDIDATE",44.96407458,2,811.6,144.56002
"K01806.03",9529744,"Kepler-320 b","CONFIRMED","CANDIDATE",8.37159554,2.39,98,137.68075
"K01808.01",7761918,"Kepler-1769 b","CONFIRMED","CANDIDATE",89.1935737,3.81,868.3,217.82184
"K01809.01",8240797,"Kepler-321 c","CONFIRMED","CANDIDATE",13.09390911,2.2,398.7,144.525
"K01809.02",8240797,"Kepler-321 b","CONFIRMED","CANDIDATE",4.915385452,1.46,225.5,132.69448
"K01877.01",10454632,"Kepler-992 b","CONFIRMED","CANDIDATE",20.16037858,1.75,343.6,144.34281
"K01878.01",3098810,"Kepler-1773 b","CONFIRMED","CANDIDATE",40.80957343,3.44,436.1,142.69218
"K01879.01",8367644,"Kepler-993 b","CONFIRMED","CANDIDATE",22.08551599,3.34,3157.4,135.23432
"K01880.01",10332883,"Kepler-994 b","CONFIRMED","CANDIDATE",1.151166776,1.28,578.4,133.231766
"K01881.01",4035640,"Kepler-995 b","CONFIRMED","CANDIDATE",28.26727385,2.93,1160.2,140.92561
"K01882.01",6205228,"Kepler-996 b","CONFIRMED","CANDIDATE",3.770590654,2.13,314.4,133.39088
"K01883.01",11758544,"Kepler-997 b","CONFIRMED","CANDIDATE",2.7073064,1.36,69.5,132.43068
"K01952.04",7747425,"Kepler-341 e","CONFIRMED","CANDIDATE",42.4729078,2.03,334,146.28712
"K01955.01",9892816,"Kepler-342 b","CONFIRMED","CANDIDATE",15.17026921,2.47,224.8,132.6655
"K01955.02",9892816,"Kepler-342 d","CONFIRMED","CANDIDATE",39.4576228,2.8,244.8,136.47398
"K01955.03",9892816,"Kepler-342 e","CONFIRMED","CANDIDATE",1.644221032,1.18,47.8,131.75241
"K01955.04",9892816,"Kepler-342 c","CONFIRMED","CANDIDATE",26.2347447,2.76,196.5,141.99379
"K02029.01",9489524,"Kepler-352 c","CONFIRMED","CANDIDATE",16.33269981,1.61,300.4,136.90909
"K02029.02",9489524,"Kepler-352 b","CONFIRMED","CANDIDATE",10.05550267,0.92,147.7,173.2234
"K02029.03",9489524,"Kepler-352 d","CONFIRMED","CANDIDATE",6.8873113,0.72,85.3,132.0711
"K02031.01",5940165,"Kepler-1062 b","CONFIRMED","CANDIDATE",9.30413878,1.67,637.3,140.33868
"K02032.01",2985767,"Kepler-1063 b","CONFIRMED","CANDIDATE",14.07969236,2.08,169.5,139.96053
"K02098.01",6105462,"Kepler-1093 b","CONFIRMED","CANDIDATE",25.0823402,2.26,244.6,134.13568
"K02098.02",6105462,"Kepler-1093 c","CONFIRMED","CANDIDATE",89.7224125,2.21,263.7,163.15815
"K02099.01",3120355,"Kepler-1094 b","CONFIRMED","CANDIDATE",78.0998908,3.37,656.9,139.49646
"K02100.01",6047072,"Kepler-1095 b","CONFIRMED","CANDIDATE",4.27103727,1.22,180.4,133.14028
"K02101.01",9411412,"Kepler-1096 b","CONFIRMED","CANDIDATE",2.892216772,1.31,360.5,132.87726
"K02102.01",7008211,"Kepler-1097 b","CONFIRMED","CANDIDATE",187.746606,2.95,1583,157.35064
"K02103.01",7620413,"Kepler-1098 b","CONFIRMED","CANDIDATE",2.543063763,1.26,152,132.68159
"K02174.02",8261920,"Kepler-1802 c","CONFIRMED","CANDIDATE",33.1362861,2.05,825.2,169.50676
"K02174.03",8261920,"Kepler-1802 b","CONFIRMED","CANDIDATE",7.72513619,1.71,382.2,176.80202
"K02175.01",9022166,"Kepler-368 b","CONFIRMED","CANDIDATE",26.8475962,3.2,254.1,142.17023
"K02175.02",9022166,"Kepler-368 c","CONFIRMED","FALSE POSITIVE",72.3826983,4.21,366.4,179.49813
"K02177.01",10965588,"Kepler-1132 b","CONFIRMED","CANDIDATE",62.8917493,2.5,791,139.12778
"K00246.02",11295426,"Kepler-68 c","CONFIRMED","CANDIDATE",9.60505976,0.91,55,136.37863
"K02252.01",6206214,"Kepler-1158 b","CONFIRMED","CANDIDATE",13.53953595,2.32,134.2,143.15629
"K02253.01",8959839,"Kepler-1159 b","CONFIRMED","CANDIDATE",22.7082375,1.72,298.8,133.72114
"K02255.01",7672097,"Kepler-1160 b","CONFIRMED","CANDIDATE",7.97033985,1.81,490.8,136.55775
"K02256.01",9112931,"Kepler-1161 b","CONFIRMED","CANDIDATE",10.71253475,2.02,1198.6,137.16499
"K00250.04",9757613,"Kepler-26 e","CONFIRMED","CANDIDATE",46.82767725,2.13,1537.7,136.74468
"K02257.01",9071593,"Kepler-1162 b","CONFIRMED","CANDIDATE",32.5635249,2.05,578.3,163.46038
"K02344.01",8247771,"Kepler-1200 b","CONFIRMED","CANDIDATE",1.118547814,0.98,234.8,132.84826
"K02345.01",5629538,"Kepler-1201 b","CONFIRMED","CANDIDATE",15.18727049,1.94,292.5,134.05495
"K02346.01",8561231,"Kepler-1202 b","CONFIRMED","CANDIDATE",28.6853212,2.69,689.1,159.87094
"K02347.01",8235924,"Kepler-1203 b","CONFIRMED","FALSE POSITIVE",0.588001053,0.99,297.4,132.058754
"K02348.01",6941084,"Kepler-1204 b","CONFIRMED","CANDIDATE",85.7357202,2.94,747.7,170.98121
"K02433.02",11968463,"Kepler-385 b","CONFIRMED","CANDIDATE",10.04378351,2.94,437.9,353.61859
"K02433.03",11968463,"Kepler-385 d","CONFIRMED","CANDIDATE",56.4148314,2.9,480.1,163.128
"K02522.01",9177629,"Kepler-1848 b","CONFIRMED","CANDIDATE",5.60402307,1.25,224.9,133.82508
"K02523.01",7778767,"Kepler-1267 b","CONFIRMED","CANDIDATE",13.0313583,2.88,573.3,144.11544
"K02524.01",7515762,"Kepler-1268 b","CONFIRMED","CANDIDATE",40.9905002,2.41,297.3,132.4136
"K00271.02",9451706,"Kepler-127 c","CONFIRMED","CANDIDATE",29.39337161,2.5,327,209.06737
"K02525.01",5942949,"Kepler-1849 b","CONFIRMED","CANDIDATE",57.2932309,1.95,773.6,146.23112
"K02527.01",7879433,"Kepler-1850 b","CONFIRMED","CANDIDATE",1.385787741,0.55,85.4,135.49119
"K02612.01",9602613,"Kepler-1994 b","CONFIRMED","CANDIDATE",4.61225043,0.51,29.1,133.86134
"K00277.02",11401755,"Kepler-36 b","CONFIRMED","FALSE POSITIVE",13.84984567,1.45,84.6,141.64914
"K02614.01",5807769,"Kepler-1289 b","CONFIRMED","CANDIDATE",7.99022379,1.97,165.9,132.268
"K02615.01",8025596,"Kepler-1290 b","CONFIRMED","CANDIDATE",4.69505576,1.49,240,133.93643
"K01406.01",9271752,"Kepler-836 b","CONFIRMED","CANDIDATE",11.36113254,2.6,569.5,136.92584
"K01408.01",9150827,"Kepler-1749 b","CONFIRMED","CANDIDATE",14.53410833,1.36,510.6,145.42643
"K01409.01",9391208,"Kepler-837 b","CONFIRMED","CANDIDATE",16.56062577,2.94,700.8,133.49703
"K01410.01",9391506,"Kepler-838 b","CONFIRMED","CANDIDATE",15.74958583,2.77,659.5,150.24579
"K01412.01",8950853,"Kepler-839 b","CONFIRMED","CANDIDATE",37.8145252,3.04,412.5,134.66424
"K01486.02",7898352,"Kepler-302 b","CONFIRMED","CANDIDATE",30.1837021,3.65,974.9,146.64675
